NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
  712    33    0.28  -39.11   13.61   75.05  -39.74   10.79   79.12
  712    33    0.28  -39.74   10.79   79.12  -40.58    7.63   82.91
  712    33    0.28  -40.58    7.63   82.91  -41.90    4.58   86.65
  713    33    0.21  -57.69   47.62   37.70  -60.20   48.40   38.09
  714    33    0.20  -15.81   46.22   62.16  -12.64   48.09   64.53
  716    33    0.19  -22.51   60.46   59.52  -20.61   62.51   60.37
  718    33    0.19   -0.72   -1.27  196.21   -0.98    1.98  198.17
  721    33    0.17  -10.81  -16.28  233.14  -11.05  -15.86  233.96
  724    33    0.18  -18.14  -45.06  239.16  -18.52  -45.48  240.68
  737    33    0.21   -4.32  -24.48   28.02   -4.72  -27.97   29.70
  738    33    0.19    1.40  -15.69   31.39    2.34  -18.04   33.82
  740    33    0.17  -10.36   26.29   19.98  -10.46   27.17   20.14
  741    33    0.21  -34.26  -13.31   17.17  -36.65  -14.67   17.16
  742    33    0.24    6.92    7.30   50.12    9.11    7.94   54.57
  742    33    0.24    9.11    7.94   54.57   11.23    8.15   59.09
  746    33    0.26  -39.86   41.31   32.30  -41.76   45.93   32.19
  746    33    0.26  -41.76   45.93   32.19  -43.31   50.68   31.87
  747    33    0.70   28.53    3.42   94.22   29.45    2.97   99.11
  747    33    0.70   29.45    2.97   99.11   30.63    2.72  103.96
  747    33    0.70   30.63    2.72  103.96   31.96    2.03  108.73
  747    33    0.70   31.96    2.03  108.73   32.87    1.19  113.58
  747    33    0.70   32.87    1.19  113.58   33.46    0.66  118.51
  747    33    0.70   33.46    0.66  118.51   34.00   -0.33  123.39
  747    33    0.70   34.00   -0.33  123.39   34.78   -1.63  128.15
  748    33    0.21   -2.31  -59.24  334.66   -3.35  -55.55  337.87
  748    33    0.21   -3.35  -55.55  337.87   -4.08  -51.99  341.31
  749    33    0.19   16.16  -68.51  331.44   19.56  -65.53  332.71
  750    33    0.18   20.85  -80.89  334.12   23.41  -81.03  335.42
  751    33    0.14  -11.33  -78.62  333.02  -13.54  -78.11  333.68
  753    33    0.14  -10.27  -90.26  336.33  -12.35  -91.47  336.89
  754    33    0.21  -21.70  -87.36  340.28  -26.47  -88.29  341.45
  754    33    0.21  -26.47  -88.29  341.45  -31.21  -88.84  342.96
  755    33    0.22   17.44  -68.96  350.36   20.22  -65.38  352.48
  755    33    0.22   20.22  -65.38  352.48   23.25  -61.82  354.26
  755    33    0.22   23.25  -61.82  354.26   26.35  -58.18  355.71
  756    33    0.21  188.17  -72.64  236.13  193.16  -72.40  235.98
  756    33    0.21  193.16  -72.40  235.98  198.14  -72.05  236.29
  757    33    0.17  149.55  -79.53  246.20  149.04  -79.95  246.48
  758    33    0.16  179.49  -66.68  240.57  184.46  -66.58  240.01
  759    33    0.27  158.94  -38.53  260.07  158.97  -34.25  262.65
  759    33    0.27  158.97  -34.25  262.65  159.27  -29.77  264.86
  759    33    0.27  159.27  -29.77  264.86  159.27  -25.34  267.17
  760    33    0.23  159.85  -89.74  256.46  158.33  -93.99  258.61
  760    33    0.23  158.33  -93.99  258.61  156.56  -98.10  260.84
  760    33    0.23  156.56  -98.10  260.84  154.67 -102.33  262.73
  761    33    0.22  170.66  -92.42  252.55  171.98  -97.11  253.67
